# IEA 15 MW
TSR,   Pitch ,  C_Fx  ,   C_Fy   ,  C_Fz   ,  C_Mx   ,  C_My  ,   C_Mz
(-),   (deg) ,  (-)  ,   (-)   ,  (-)   ,  (-)   ,  (-)  ,   (-)
6.0000,	19.000000,	-0.091892,	0.0000,	0.0000,	-0.0153,	0.0000,	0.0000
6.0000,	19.250000,	-0.102309,	0.0000,	0.0000,	-0.0171,	0.0000,	0.0000
6.0000,	19.500000,	-0.112719,	0.0000,	0.0000,	-0.0188,	0.0000,	0.0000
6.0000,	19.750000,	-0.123115,	0.0000,	0.0000,	-0.0205,	0.0000,	0.0000
6.0000,	20.000000,	-0.133491,	0.0000,	0.0000,	-0.0223,	0.0000,	0.0000
6.0000,	20.250000,	-0.143840,	0.0000,	0.0000,	-0.0240,	0.0000,	0.0000
6.0000,	20.500000,	-0.154157,	0.0000,	0.0000,	-0.0257,	0.0000,	0.0000
6.0000,	20.750000,	-0.164436,	0.0000,	0.0000,	-0.0274,	0.0000,	0.0000
6.0000,	21.000000,	-0.174671,	0.0000,	0.0000,	-0.0291,	0.0000,	0.0000
6.0000,	21.250000,	-0.184856,	0.0000,	0.0000,	-0.0308,	0.0000,	0.0000
6.0000,	21.500000,	-0.194987,	0.0000,	0.0000,	-0.0325,	0.0000,	0.0000
6.0000,	21.750000,	-0.205058,	0.0000,	0.0000,	-0.0342,	0.0000,	0.0000
6.0000,	22.000000,	-0.215066,	0.0000,	0.0000,	-0.0359,	0.0000,	0.0000
6.0000,	22.250000,	-0.225006,	0.0000,	0.0000,	-0.0375,	0.0000,	0.0000
6.0000,	22.500000,	-0.234874,	0.0000,	0.0000,	-0.0392,	0.0000,	0.0000
6.0000,	22.750000,	-0.244665,	0.0000,	0.0000,	-0.0408,	0.0000,	0.0000
6.0000,	23.000000,	-0.254375,	0.0000,	0.0000,	-0.0424,	0.0000,	0.0000
6.0000,	23.250000,	-0.264000,	0.0000,	0.0000,	-0.0440,	0.0000,	0.0000
6.0000,	23.500000,	-0.273535,	0.0000,	0.0000,	-0.0456,	0.0000,	0.0000
6.0000,	23.750000,	-0.282977,	0.0000,	0.0000,	-0.0472,	0.0000,	0.0000
6.0000,	24.000000,	-0.292322,	0.0000,	0.0000,	-0.0488,	0.0000,	0.0000
6.0000,	24.250000,	-0.301564,	0.0000,	0.0000,	-0.0503,	0.0000,	0.0000
6.0000,	24.500000,	-0.310700,	0.0000,	0.0000,	-0.0518,	0.0000,	0.0000
6.0000,	24.750000,	-0.319726,	0.0000,	0.0000,	-0.0533,	0.0000,	0.0000
6.2500,	-1.000000,	0.441618,	0.0000,	0.0000,	0.0707,	0.0000,	0.0000
6.2500,	-0.750000,	0.441224,	0.0000,	0.0000,	0.0707,	0.0000,	0.0000
6.2500,	-0.500000,	0.440583,	0.0000,	0.0000,	0.0706,	0.0000,	0.0000
6.2500,	-0.250000,	0.439700,	0.0000,	0.0000,	0.0704,	0.0000,	0.0000
6.2500,	0.000000,	0.438578,	0.0000,	0.0000,	0.0702,	0.0000,	0.0000
6.2500,	0.250000,	0.437224,	0.0000,	0.0000,	0.0700,	0.0000,	0.0000
6.2500,	0.500000,	0.435641,	0.0000,	0.0000,	0.0698,	0.0000,	0.0000
6.2500,	0.750000,	0.433835,	0.0000,	0.0000,	0.0695,	0.0000,	0.0000
6.2500,	1.000000,	0.431808,	0.0000,	0.0000,	0.0692,	0.0000,	0.0000
6.2500,	1.250000,	0.429567,	0.0000,	0.0000,	0.0688,	0.0000,	0.0000
6.2500,	1.500000,	0.427114,	0.0000,	0.0000,	0.0684,	0.0000,	0.0000
6.2500,	1.750000,	0.424455,	0.0000,	0.0000,	0.0680,	0.0000,	0.0000
6.2500,	2.000000,	0.421593,	0.0000,	0.0000,	0.0675,	0.0000,	0.0000
6.2500,	2.250000,	0.418531,	0.0000,	0.0000,	0.0670,	0.0000,	0.0000
6.2500,	2.500000,	0.415275,	0.0000,	0.0000,	0.0665,	0.0000,	0.0000
6.2500,	2.750000,	0.411827,	0.0000,	0.0000,	0.0660,	0.0000,	0.0000
6.2500,	3.000000,	0.408192,	0.0000,	0.0000,	0.0654,	0.0000,	0.0000
6.2500,	3.250000,	0.404375,	0.0000,	0.0000,	0.0648,	0.0000,	0.0000
6.2500,	3.500000,	0.400378,	0.0000,	0.0000,	0.0641,	0.0000,	0.0000
6.2500,	3.750000,	0.396204,	0.0000,	0.0000,	0.0635,	0.0000,	0.0000
6.2500,	4.000000,	0.391856,	0.0000,	0.0000,	0.0628,	0.0000,	0.0000
6.2500,	4.250000,	0.387337,	0.0000,	0.0000,	0.0620,	0.0000,	0.0000
6.2500,	4.500000,	0.382648,	0.0000,	0.0000,	0.0613,	0.0000,	0.0000
6.2500,	4.750000,	0.377793,	0.0000,	0.0000,	0.0605,	0.0000,	0.0000
6.2500,	5.000000,	0.372771,	0.0000,	0.0000,	0.0597,	0.0000,	0.0000
6.2500,	5.250000,	0.367585,	0.0000,	0.0000,	0.0589,	0.0000,	0.0000
6.2500,	5.500000,	0.362236,	0.0000,	0.0000,	0.0580,	0.0000,	0.0000
6.2500,	5.750000,	0.356726,	0.0000,	0.0000,	0.0571,	0.0000,	0.0000
6.2500,	6.000000,	0.351055,	0.0000,	0.0000,	0.0562,	0.0000,	0.0000
6.2500,	6.250000,	0.345226,	0.0000,	0.0000,	0.0553,	0.0000,	0.0000
6.2500,	6.500000,	0.339240,	0.0000,	0.0000,	0.0543,	0.0000,	0.0000
6.2500,	6.750000,	0.333098,	0.0000,	0.0000,	0.0533,	0.0000,	0.0000
6.2500,	7.000000,	0.326801,	0.0000,	0.0000,	0.0523,	0.0000,	0.0000
6.2500,	7.250000,	0.320350,	0.0000,	0.0000,	0.0513,	0.0000,	0.0000
6.2500,	7.500000,	0.313747,	0.0000,	0.0000,	0.0502,	0.0000,	0.0000
6.2500,	7.750000,	0.306992,	0.0000,	0.0000,	0.0492,	0.0000,	0.0000
6.2500,	8.000000,	0.300088,	0.0000,	0.0000,	0.0481,	0.0000,	0.0000
6.2500,	8.250000,	0.293034,	0.0000,	0.0000,	0.0469,	0.0000,	0.0000
6.2500,	8.500000,	0.285833,	0.0000,	0.0000,	0.0458,	0.0000,	0.0000
6.2500,	8.750000,	0.278486,	0.0000,	0.0000,	0.0446,	0.0000,	0.0000
6.2500,	9.000000,	0.270992,	0.0000,	0.0000,	0.0434,	0.0000,	0.0000
6.2500,	9.250000,	0.263354,	0.0000,	0.0000,	0.0422,	0.0000,	0.0000
6.2500,	9.500000,	0.255573,	0.0000,	0.0000,	0.0409,	0.0000,	0.0000
6.2500,	9.750000,	0.247650,	0.0000,	0.0000,	0.0397,	0.0000,	0.0000
6.2500,	10.000000,	0.239585,	0.0000,	0.0000,	0.0384,	0.0000,	0.0000
6.2500,	10.250000,	0.231379,	0.0000,	0.0000,	0.0371,	0.0000,	0.0000
6.2500,	10.500000,	0.223034,	0.0000,	0.0000,	0.0357,	0.0000,	0.0000
6.2500,	10.750000,	0.214551,	0.0000,	0.0000,	0.0344,	0.0000,	0.0000
6.2500,	11.000000,	0.205930,	0.0000,	0.0000,	0.0330,	0.0000,	0.0000
6.2500,	11.250000,	0.197173,	0.0000,	0.0000,	0.0316,	0.0000,	0.0000
6.2500,	11.500000,	0.188280,	0.0000,	0.0000,	0.0302,	0.0000,	0.0000
6.2500,	11.750000,	0.179254,	0.0000,	0.0000,	0.0287,	0.0000,	0.0000
6.2500,	12.000000,	0.170096,	0.0000,	0.0000,	0.0272,	0.0000,	0.0000
6.2500,	12.250000,	0.160807,	0.0000,	0.0000,	0.0258,	0.0000,	0.0000
6.2500,	12.500000,	0.151390,	0.0000,	0.0000,	0.0242,	0.0000,	0.0000
6.2500,	12.750000,	0.141846,	0.0000,	0.0000,	0.0227,	0.0000,	0.0000
6.2500,	13.000000,	0.132177,	0.0000,	0.0000,	0.0212,	0.0000,	0.0000
6.2500,	13.250000,	0.122386,	0.0000,	0.0000,	0.0196,	0.0000,	0.0000
6.2500,	13.500000,	0.112476,	0.0000,	0.0000,	0.0180,	0.0000,	0.0000
6.2500,	13.750000,	0.102450,	0.0000,	0.0000,	0.0164,	0.0000,	0.0000
6.2500,	14.000000,	0.092311,	0.0000,	0.0000,	0.0148,	0.0000,	0.0000
6.2500,	14.250000,	0.082064,	0.0000,	0.0000,	0.0131,	0.0000,	0.0000
6.2500,	14.500000,	0.071713,	0.0000,	0.0000,	0.0115,	0.0000,	0.0000
6.2500,	14.750000,	0.061262,	0.0000,	0.0000,	0.0098,	0.0000,	0.0000
6.2500,	15.000000,	0.050715,	0.0000,	0.0000,	0.0081,	0.0000,	0.0000
6.2500,	15.250000,	0.040078,	0.0000,	0.0000,	0.0064,	0.0000,	0.0000
6.2500,	15.500000,	0.029355,	0.0000,	0.0000,	0.0047,	0.0000,	0.0000
6.2500,	15.750000,	0.018551,	0.0000,	0.0000,	0.0030,	0.0000,	0.0000
6.2500,	16.000000,	0.007672,	0.0000,	0.0000,	0.0012,	0.0000,	0.0000
6.2500,	16.250000,	-0.003277,	0.0000,	0.0000,	-0.0005,	0.0000,	0.0000
6.2500,	16.500000,	-0.014290,	0.0000,	0.0000,	-0.0023,	0.0000,	0.0000
6.2500,	16.750000,	-0.025362,	0.0000,	0.0000,	-0.0041,	0.0000,	0.0000
6.2500,	17.000000,	-0.036486,	0.0000,	0.0000,	-0.0058,	0.0000,	0.0000
6.2500,	17.250000,	-0.047655,	0.0000,	0.0000,	-0.0076,	0.0000,	0.0000
6.2500,	17.500000,	-0.058864,	0.0000,	0.0000,	-0.0094,	0.0000,	0.0000
6.2500,	17.750000,	-0.070104,	0.0000,	0.0000,	-0.0112,	0.0000,	0.0000
6.2500,	18.000000,	-0.081371,	0.0000,	0.0000,	-0.0130,	0.0000,	0.0000
6.2500,	18.250000,	-0.092656,	0.0000,	0.0000,	-0.0148,	0.0000,	0.0000
6.2500,	18.500000,	-0.103952,	0.0000,	0.0000,	-0.0166,	0.0000,	0.0000
6.2500,	18.750000,	-0.115253,	0.0000,	0.0000,	-0.0185,	0.0000,	0.0000
6.2500,	19.000000,	-0.126550,	0.0000,	0.0000,	-0.0203,	0.0000,	0.0000
6.2500,	19.250000,	-0.137839,	0.0000,	0.0000,	-0.0221,	0.0000,	0.0000
6.2500,	19.500000,	-0.149110,	0.0000,	0.0000,	-0.0239,	0.0000,	0.0000
6.2500,	19.750000,	-0.160357,	0.0000,	0.0000,	-0.0257,	0.0000,	0.0000
6.2500,	20.000000,	-0.171574,	0.0000,	0.0000,	-0.0275,	0.0000,	0.0000
6.2500,	20.250000,	-0.182753,	0.0000,	0.0000,	-0.0293,	0.0000,	0.0000
6.2500,	20.500000,	-0.193888,	0.0000,	0.0000,	-0.0311,	0.0000,	0.0000
6.2500,	20.750000,	-0.204973,	0.0000,	0.0000,	-0.0328,	0.0000,	0.0000
6.2500,	21.000000,	-0.216002,	0.0000,	0.0000,	-0.0346,	0.0000,	0.0000
6.2500,	21.250000,	-0.226969,	0.0000,	0.0000,	-0.0364,	0.0000,	0.0000
6.2500,	21.500000,	-0.237870,	0.0000,	0.0000,	-0.0381,	0.0000,	0.0000
6.2500,	21.750000,	-0.248700,	0.0000,	0.0000,	-0.0398,	0.0000,	0.0000
6.2500,	22.000000,	-0.259454,	0.0000,	0.0000,	-0.0416,	0.0000,	0.0000
6.2500,	22.250000,	-0.270127,	0.0000,	0.0000,	-0.0433,	0.0000,	0.0000
6.2500,	22.500000,	-0.280714,	0.0000,	0.0000,	-0.0450,	0.0000,	0.0000
6.2500,	22.750000,	-0.291211,	0.0000,	0.0000,	-0.0466,	0.0000,	0.0000
6.2500,	23.000000,	-0.301613,	0.0000,	0.0000,	-0.0483,	0.0000,	0.0000
6.2500,	23.250000,	-0.311914,	0.0000,	0.0000,	-0.0500,	0.0000,	0.0000
6.2500,	23.500000,	-0.322111,	0.0000,	0.0000,	-0.0516,	0.0000,	0.0000
6.2500,	23.750000,	-0.332198,	0.0000,	0.0000,	-0.0532,	0.0000,	0.0000
6.2500,	24.000000,	-0.342171,	0.0000,	0.0000,	-0.0548,	0.0000,	0.0000
6.2500,	24.250000,	-0.352025,	0.0000,	0.0000,	-0.0564,	0.0000,	0.0000
6.2500,	24.500000,	-0.361756,	0.0000,	0.0000,	-0.0579,	0.0000,	0.0000
6.2500,	24.750000,	-0.371359,	0.0000,	0.0000,	-0.0595,	0.0000,	0.0000
6.5000,	-1.000000,	0.451764,	0.0000,	0.0000,	0.0696,	0.0000,	0.0000
6.5000,	-0.750000,	0.451501,	0.0000,	0.0000,	0.0695,	0.0000,	0.0000
6.5000,	-0.500000,	0.450955,	0.0000,	0.0000,	0.0694,	0.0000,	0.0000
6.5000,	-0.250000,	0.450134,	0.0000,	0.0000,	0.0693,	0.0000,	0.0000
6.5000,	0.000000,	0.449043,	0.0000,	0.0000,	0.0691,	0.0000,	0.0000
6.5000,	0.250000,	0.447692,	0.0000,	0.0000,	0.0689,	0.0000,	0.0000
6.5000,	0.500000,	0.446086,	0.0000,	0.0000,	0.0687,	0.0000,	0.0000
6.5000,	0.750000,	0.444231,	0.0000,	0.0000,	0.0684,	0.0000,	0.0000
6.5000,	1.000000,	0.442132,	0.0000,	0.0000,	0.0681,	0.0000,	0.0000
6.5000,	1.250000,	0.439795,	0.0000,	0.0000,	0.0677,	0.0000,	0.0000
6.5000,	1.500000,	0.437225,	0.0000,	0.0000,	0.0673,	0.0000,	0.0000
6.5000,	1.750000,	0.434426,	0.0000,	0.0000,	0.0669,	0.0000,	0.0000
6.5000,	2.000000,	0.431404,	0.0000,	0.0000,	0.0664,	0.0000,	0.0000
6.5000,	2.250000,	0.428163,	0.0000,	0.0000,	0.0659,	0.0000,	0.0000
6.5000,	2.500000,	0.424707,	0.0000,	0.0000,	0.0654,	0.0000,	0.0000
6.5000,	2.750000,	0.421042,	0.0000,	0.0000,	0.0648,	0.0000,	0.0000
6.5000,	3.000000,	0.417170,	0.0000,	0.0000,	0.0642,	0.0000,	0.0000
6.5000,	3.250000,	0.413096,	0.0000,	0.0000,	0.0636,	0.0000,	0.0000
6.5000,	3.500000,	0.408825,	0.0000,	0.0000,	0.0630,	0.0000,	0.0000
6.5000,	3.750000,	0.404358,	0.0000,	0.0000,	0.0623,	0.0000,	0.0000
6.5000,	4.000000,	0.399699,	0.0000,	0.0000,	0.0616,	0.0000,	0.0000
6.5000,	4.250000,	0.394850,	0.0000,	0.0000,	0.0608,	0.0000,	0.0000
6.5000,	4.500000,	0.389812,	0.0000,	0.0000,	0.0600,	0.0000,	0.0000
6.5000,	4.750000,	0.384588,	0.0000,	0.0000,	0.0592,	0.0000,	0.0000
6.5000,	5.000000,	0.379179,	0.0000,	0.0000,	0.0584,	0.0000,	0.0000
6.5000,	5.250000,	0.373587,	0.0000,	0.0000,	0.0575,	0.0000,	0.0000
6.5000,	5.500000,	0.367814,	0.0000,	0.0000,	0.0566,	0.0000,	0.0000
6.5000,	5.750000,	0.361860,	0.0000,	0.0000,	0.0557,	0.0000,	0.0000
6.5000,	6.000000,	0.355729,	0.0000,	0.0000,	0.0548,	0.0000,	0.0000
6.5000,	6.250000,	0.349422,	0.0000,	0.0000,	0.0538,	0.0000,	0.0000
6.5000,	6.500000,	0.342939,	0.0000,	0.0000,	0.0528,	0.0000,	0.0000
6.5000,	6.750000,	0.336284,	0.0000,	0.0000,	0.0518,	0.0000,	0.0000
6.5000,	7.000000,	0.329456,	0.0000,	0.0000,	0.0507,	0.0000,	0.0000
6.5000,	7.250000,	0.322459,	0.0000,	0.0000,	0.0497,	0.0000,	0.0000
6.5000,	7.500000,	0.315292,	0.0000,	0.0000,	0.0486,	0.0000,	0.0000
6.5000,	7.750000,	0.307958,	0.0000,	0.0000,	0.0474,	0.0000,	0.0000
6.5000,	8.000000,	0.300458,	0.0000,	0.0000,	0.0463,	0.0000,	0.0000
6.5000,	8.250000,	0.292793,	0.0000,	0.0000,	0.0451,	0.0000,	0.0000
6.5000,	8.500000,	0.284964,	0.0000,	0.0000,	0.0439,	0.0000,	0.0000
6.5000,	8.750000,	0.276973,	0.0000,	0.0000,	0.0427,	0.0000,	0.0000
6.5000,	9.000000,	0.268821,	0.0000,	0.0000,	0.0414,	0.0000,	0.0000
6.5000,	9.250000,	0.260509,	0.0000,	0.0000,	0.0401,	0.0000,	0.0000
6.5000,	9.500000,	0.252038,	0.0000,	0.0000,	0.0388,	0.0000,	0.0000
6.5000,	9.750000,	0.243409,	0.0000,	0.0000,	0.0375,	0.0000,	0.0000
6.5000,	10.000000,	0.234624,	0.0000,	0.0000,	0.0361,	0.0000,	0.0000
6.5000,	10.250000,	0.225683,	0.0000,	0.0000,	0.0348,	0.0000,	0.0000
6.5000,	10.500000,	0.216588,	0.0000,	0.0000,	0.0334,	0.0000,	0.0000
6.5000,	10.750000,	0.207339,	0.0000,	0.0000,	0.0319,	0.0000,	0.0000
6.5000,	11.000000,	0.197939,	0.0000,	0.0000,	0.0305,	0.0000,	0.0000
6.5000,	11.250000,	0.188388,	0.0000,	0.0000,	0.0290,	0.0000,	0.0000
6.5000,	11.500000,	0.178687,	0.0000,	0.0000,	0.0275,	0.0000,	0.0000
6.5000,	11.750000,	0.168840,	0.0000,	0.0000,	0.0260,	0.0000,	0.0000
6.5000,	12.000000,	0.158848,	0.0000,	0.0000,	0.0245,	0.0000,	0.0000
6.5000,	12.250000,	0.148711,	0.0000,	0.0000,	0.0229,	0.0000,	0.0000
6.5000,	12.500000,	0.138434,	0.0000,	0.0000,	0.0213,	0.0000,	0.0000
6.5000,	12.750000,	0.128019,	0.0000,	0.0000,	0.0197,	0.0000,	0.0000
6.5000,	13.000000,	0.117467,	0.0000,	0.0000,	0.0181,	0.0000,	0.0000
6.5000,	13.250000,	0.106783,	0.0000,	0.0000,	0.0164,	0.0000,	0.0000
6.5000,	13.500000,	0.095971,	0.0000,	0.0000,	0.0148,	0.0000,	0.0000
6.5000,	13.750000,	0.085033,	0.0000,	0.0000,	0.0131,	0.0000,	0.0000
6.5000,	14.000000,	0.073974,	0.0000,	0.0000,	0.0114,	0.0000,	0.0000
6.5000,	14.250000,	0.062800,	0.0000,	0.0000,	0.0097,	0.0000,	0.0000
6.5000,	14.500000,	0.051514,	0.0000,	0.0000,	0.0079,	0.0000,	0.0000
6.5000,	14.750000,	0.040122,	0.0000,	0.0000,	0.0062,	0.0000,	0.0000
6.5000,	15.000000,	0.028628,	0.0000,	0.0000,	0.0044,	0.0000,	0.0000
6.5000,	15.250000,	0.017039,	0.0000,	0.0000,	0.0026,	0.0000,	0.0000
6.5000,	15.500000,	0.005360,	0.0000,	0.0000,	0.0008,	0.0000,	0.0000
6.5000,	15.750000,	-0.006403,	0.0000,	0.0000,	-0.0010,	0.0000,	0.0000
6.5000,	16.000000,	-0.018244,	0.0000,	0.0000,	-0.0028,	0.0000,	0.0000
6.5000,	16.250000,	-0.030156,	0.0000,	0.0000,	-0.0046,	0.0000,	0.0000
6.5000,	16.500000,	-0.042134,	0.0000,	0.0000,	-0.0065,	0.0000,	0.0000
6.5000,	16.750000,	-0.054170,	0.0000,	0.0000,	-0.0083,	0.0000,	0.0000
6.5000,	17.000000,	-0.066256,	0.0000,	0.0000,	-0.0102,	0.0000,	0.0000
6.5000,	17.250000,	-0.078386,	0.0000,	0.0000,	-0.0121,	0.0000,	0.0000
6.5000,	17.500000,	-0.090552,	0.0000,	0.0000,	-0.0139,	0.0000,	0.0000
6.5000,	17.750000,	-0.102746,	0.0000,	0.0000,	-0.0158,	0.0000,	0.0000
6.5000,	18.000000,	-0.114959,	0.0000,	0.0000,	-0.0177,	0.0000,	0.0000
6.5000,	18.250000,	-0.127185,	0.0000,	0.0000,	-0.0196,	0.0000,	0.0000
6.5000,	18.500000,	-0.139414,	0.0000,	0.0000,	-0.0215,	0.0000,	0.0000
6.5000,	18.750000,	-0.151640,	0.0000,	0.0000,	-0.0234,	0.0000,	0.0000
6.5000,	19.000000,	-0.163853,	0.0000,	0.0000,	-0.0252,	0.0000,	0.0000
6.5000,	19.250000,	-0.176047,	0.0000,	0.0000,	-0.0271,	0.0000,	0.0000
6.5000,	19.500000,	-0.188212,	0.0000,	0.0000,	-0.0290,	0.0000,	0.0000
6.5000,	19.750000,	-0.200342,	0.0000,	0.0000,	-0.0309,	0.0000,	0.0000
6.5000,	20.000000,	-0.212429,	0.0000,	0.0000,	-0.0327,	0.0000,	0.0000
6.5000,	20.250000,	-0.224466,	0.0000,	0.0000,	-0.0346,	0.0000,	0.0000
6.5000,	20.500000,	-0.236446,	0.0000,	0.0000,	-0.0364,	0.0000,	0.0000
6.5000,	20.750000,	-0.248364,	0.0000,	0.0000,	-0.0382,	0.0000,	0.0000
6.5000,	21.000000,	-0.260214,	0.0000,	0.0000,	-0.0401,	0.0000,	0.0000
6.5000,	21.250000,	-0.271990,	0.0000,	0.0000,	-0.0419,	0.0000,	0.0000
6.5000,	21.500000,	-0.283687,	0.0000,	0.0000,	-0.0437,	0.0000,	0.0000
6.5000,	21.750000,	-0.295299,	0.0000,	0.0000,	-0.0455,	0.0000,	0.0000
6.5000,	22.000000,	-0.306822,	0.0000,	0.0000,	-0.0472,	0.0000,	0.0000
6.5000,	22.250000,	-0.318249,	0.0000,	0.0000,	-0.0490,	0.0000,	0.0000
6.5000,	22.500000,	-0.329575,	0.0000,	0.0000,	-0.0508,	0.0000,	0.0000
6.5000,	22.750000,	-0.340795,	0.0000,	0.0000,	-0.0525,	0.0000,	0.0000
6.5000,	23.000000,	-0.351904,	0.0000,	0.0000,	-0.0542,	0.0000,	0.0000
6.5000,	23.250000,	-0.362896,	0.0000,	0.0000,	-0.0559,	0.0000,	0.0000
6.5000,	23.500000,	-0.373767,	0.0000,	0.0000,	-0.0576,	0.0000,	0.0000
6.5000,	23.750000,	-0.384512,	0.0000,	0.0000,	-0.0592,	0.0000,	0.0000
6.5000,	24.000000,	-0.395124,	0.0000,	0.0000,	-0.0608,	0.0000,	0.0000
6.5000,	24.250000,	-0.405600,	0.0000,	0.0000,	-0.0625,	0.0000,	0.0000
6.5000,	24.500000,	-0.415935,	0.0000,	0.0000,	-0.0641,	0.0000,	0.0000
6.5000,	24.750000,	-0.426122,	0.0000,	0.0000,	-0.0656,	0.0000,	0.0000
6.7500,	-1.000000,	0.459010,	0.0000,	0.0000,	0.0681,	0.0000,	0.0000
6.7500,	-0.750000,	0.459033,	0.0000,	0.0000,	0.0681,	0.0000,	0.0000
6.7500,	-0.500000,	0.458752,	0.0000,	0.0000,	0.0680,	0.0000,	0.0000
6.7500,	-0.250000,	0.458152,	0.0000,	0.0000,	0.0679,	0.0000,	0.0000
6.7500,	0.000000,	0.457237,	0.0000,	0.0000,	0.0678,	0.0000,	0.0000
6.7500,	0.250000,	0.456019,	0.0000,	0.0000,	0.0676,	0.0000,	0.0000
6.7500,	0.500000,	0.454506,	0.0000,	0.0000,	0.0674,	0.0000,	0.0000
6.7500,	0.750000,	0.452709,	0.0000,	0.0000,	0.0671,	0.0000,	0.0000
6.7500,	1.000000,	0.450636,	0.0000,	0.0000,	0.0668,	0.0000,	0.0000
6.7500,	1.250000,	0.448293,	0.0000,	0.0000,	0.0665,	0.0000,	0.0000
6.7500,	1.500000,	0.445689,	0.0000,	0.0000,	0.0661,	0.0000,	0.0000
6.7500,	1.750000,	0.442829,	0.0000,	0.0000,	0.0657,	0.0000,	0.0000
6.7500,	2.000000,	0.439720,	0.0000,	0.0000,	0.0652,	0.0000,	0.0000
6.7500,	2.250000,	0.436367,	0.0000,	0.0000,	0.0647,	0.0000,	0.0000
6.7500,	2.500000,	0.432775,	0.0000,	0.0000,	0.0642,	0.0000,	0.0000
6.7500,	2.750000,	0.428949,	0.0000,	0.0000,	0.0636,	0.0000,	0.0000
6.7500,	3.000000,	0.424893,	0.0000,	0.0000,	0.0630,	0.0000,	0.0000
6.7500,	3.250000,	0.420612,	0.0000,	0.0000,	0.0624,	0.0000,	0.0000
6.7500,	3.500000,	0.416109,	0.0000,	0.0000,	0.0617,	0.0000,	0.0000
6.7500,	3.750000,	0.411388,	0.0000,	0.0000,	0.0610,	0.0000,	0.0000
6.7500,	4.000000,	0.406452,	0.0000,	0.0000,	0.0603,	0.0000,	0.0000
6.7500,	4.250000,	0.401302,	0.0000,	0.0000,	0.0595,	0.0000,	0.0000
6.7500,	4.500000,	0.395941,	0.0000,	0.0000,	0.0587,	0.0000,	0.0000
6.7500,	4.750000,	0.390372,	0.0000,	0.0000,	0.0579,	0.0000,	0.0000
6.7500,	5.000000,	0.384595,	0.0000,	0.0000,	0.0570,	0.0000,	0.0000
6.7500,	5.250000,	0.378613,	0.0000,	0.0000,	0.0561,	0.0000,	0.0000
6.7500,	5.500000,	0.372428,	0.0000,	0.0000,	0.0552,	0.0000,	0.0000
6.7500,	5.750000,	0.366043,	0.0000,	0.0000,	0.0543,	0.0000,	0.0000
6.7500,	6.000000,	0.359460,	0.0000,	0.0000,	0.0533,	0.0000,	0.0000
6.7500,	6.250000,	0.352680,	0.0000,	0.0000,	0.0523,	0.0000,	0.0000
6.7500,	6.500000,	0.345706,	0.0000,	0.0000,	0.0513,	0.0000,	0.0000
6.7500,	6.750000,	0.338539,	0.0000,	0.0000,	0.0502,	0.0000,	0.0000
6.7500,	7.000000,	0.331181,	0.0000,	0.0000,	0.0491,	0.0000,	0.0000
6.7500,	7.250000,	0.323633,	0.0000,	0.0000,	0.0480,	0.0000,	0.0000
6.7500,	7.500000,	0.315897,	0.0000,	0.0000,	0.0468,	0.0000,	0.0000
6.7500,	7.750000,	0.307976,	0.0000,	0.0000,	0.0457,	0.0000,	0.0000
6.7500,	8.000000,	0.299870,	0.0000,	0.0000,	0.0445,	0.0000,	0.0000
6.7500,	8.250000,	0.291581,	0.0000,	0.0000,	0.0432,	0.0000,	0.0000
6.7500,	8.500000,	0.283110,	0.0000,	0.0000,	0.0420,	0.0000,	0.0000
6.7500,	8.750000,	0.274459,	0.0000,	0.0000,	0.0407,	0.0000,	0.0000
6.7500,	9.000000,	0.265629,	0.0000,	0.0000,	0.0394,	0.0000,	0.0000
6.7500,	9.250000,	0.256621,	0.0000,	0.0000,	0.0381,	0.0000,	0.0000
6.7500,	9.500000,	0.247438,	0.0000,	0.0000,	0.0367,	0.0000,	0.0000
6.7500,	9.750000,	0.238079,	0.0000,	0.0000,	0.0353,	0.0000,	0.0000
6.7500,	10.000000,	0.228546,	0.0000,	0.0000,	0.0339,	0.0000,	0.0000
6.7500,	10.250000,	0.218841,	0.0000,	0.0000,	0.0325,	0.0000,	0.0000
6.7500,	10.500000,	0.208964,	0.0000,	0.0000,	0.0310,	0.0000,	0.0000
6.7500,	10.750000,	0.198918,	0.0000,	0.0000,	0.0295,	0.0000,	0.0000
6.7500,	11.000000,	0.188703,	0.0000,	0.0000,	0.0280,	0.0000,	0.0000
6.7500,	11.250000,	0.178323,	0.0000,	0.0000,	0.0264,	0.0000,	0.0000
6.7500,	11.500000,	0.167778,	0.0000,	0.0000,	0.0249,	0.0000,	0.0000
6.7500,	11.750000,	0.157070,	0.0000,	0.0000,	0.0233,	0.0000,	0.0000
6.7500,	12.000000,	0.146203,	0.0000,	0.0000,	0.0217,	0.0000,	0.0000
6.7500,	12.250000,	0.135178,	0.0000,	0.0000,	0.0200,	0.0000,	0.0000
6.7500,	12.500000,	0.123998,	0.0000,	0.0000,	0.0184,	0.0000,	0.0000
6.7500,	12.750000,	0.112666,	0.0000,	0.0000,	0.0167,	0.0000,	0.0000
6.7500,	13.000000,	0.101186,	0.0000,	0.0000,	0.0150,	0.0000,	0.0000
6.7500,	13.250000,	0.089562,	0.0000,	0.0000,	0.0133,	0.0000,	0.0000
